"      Date","    Time","Temp","SpCond","Turbidity","DateTime"
"26/10/2024","16:15:51",10.83,401,6.8,2024-10-26 16:15:51
"26/10/2024","16:30:50",10.83,400,7.4,2024-10-26 16:30:50
"26/10/2024","16:45:50",10.84,399,6.8,2024-10-26 16:45:50
"26/10/2024","17:00:50",10.84,398,7.2,2024-10-26 17:00:50
"26/10/2024","17:15:51",10.84,397,7.4,2024-10-26 17:15:51
"26/10/2024","17:30:51",10.84,396,6.8,2024-10-26 17:30:51
"26/10/2024","17:45:50",10.83,395,7,2024-10-26 17:45:50
"26/10/2024","18:00:51",10.83,394,6.8,2024-10-26 18:00:51
"26/10/2024","18:15:51",10.82,393,7.2,2024-10-26 18:15:51
"26/10/2024","18:30:51",10.81,392,7.2,2024-10-26 18:30:51
"26/10/2024","18:45:51",10.8,391,7.7,2024-10-26 18:45:51
"26/10/2024","19:00:51",10.79,390,7.4,2024-10-26 19:00:51
"26/10/2024","19:15:51",10.78,390,7.6,2024-10-26 19:15:51
"26/10/2024","19:30:51",10.77,389,7.6,2024-10-26 19:30:51
"26/10/2024","19:45:51",10.76,388,7.6,2024-10-26 19:45:51
"26/10/2024","20:00:51",10.75,387,7.8,2024-10-26 20:00:51
"26/10/2024","20:15:51",10.74,386,7.6,2024-10-26 20:15:51
"26/10/2024","20:30:51",10.73,385,8.2,2024-10-26 20:30:51
"26/10/2024","20:45:51",10.73,385,8.6,2024-10-26 20:45:51
"26/10/2024","21:00:51",10.72,384,8.6,2024-10-26 21:00:51
"26/10/2024","21:15:50",10.72,383,8.3,2024-10-26 21:15:50
"26/10/2024","21:30:50",10.71,382,8,2024-10-26 21:30:50
"26/10/2024","21:45:50",10.71,381,8.3,2024-10-26 21:45:50
"26/10/2024","22:00:50",10.7,380,8.3,2024-10-26 22:00:50
"26/10/2024","22:15:51",10.69,379,8.4,2024-10-26 22:15:51
"26/10/2024","22:30:51",10.69,378,8.6,2024-10-26 22:30:51
"26/10/2024","22:45:51",10.68,377,8.4,2024-10-26 22:45:51
"26/10/2024","23:00:51",10.68,376,8.5,2024-10-26 23:00:51
"26/10/2024","23:15:51",10.67,375,8.6,2024-10-26 23:15:51
"26/10/2024","23:30:51",10.65,374,8.6,2024-10-26 23:30:51
"26/10/2024","23:45:51",10.64,373,8.6,2024-10-26 23:45:51
"27/10/2024","00:00:51",10.63,372,8.3,2024-10-27 00:00:51
"27/10/2024","00:15:51",10.63,372,8.4,2024-10-27 00:15:51
"27/10/2024","00:30:50",10.62,371,8.6,2024-10-27 00:30:50
"27/10/2024","00:45:50",10.61,370,8.6,2024-10-27 00:45:50
"27/10/2024","01:00:50",10.6,369,9,2024-10-27 01:00:50
"27/10/2024","01:15:51",10.58,369,8.4,2024-10-27 01:15:51
"27/10/2024","01:30:51",10.57,368,8.4,2024-10-27 01:30:51
"27/10/2024","01:45:50",10.56,367,8.7,2024-10-27 01:45:50
"27/10/2024","02:00:50",10.55,367,8.4,2024-10-27 02:00:50
"27/10/2024","02:15:51",10.54,366,8.5,2024-10-27 02:15:51
"27/10/2024","02:30:51",10.53,365,8.6,2024-10-27 02:30:51
"27/10/2024","02:45:51",10.52,365,8.7,2024-10-27 02:45:51
"27/10/2024","03:00:51",10.51,364,8.6,2024-10-27 03:00:51
"27/10/2024","03:15:50",10.49,363,8.6,2024-10-27 03:15:50
"27/10/2024","03:30:51",10.48,363,8.6,2024-10-27 03:30:51
"27/10/2024","03:45:51",10.46,362,8.5,2024-10-27 03:45:51
"27/10/2024","04:00:51",10.45,362,8.6,2024-10-27 04:00:51
"27/10/2024","04:15:50",10.44,361,8.8,2024-10-27 04:15:50
"27/10/2024","04:30:50",10.44,361,8.8,2024-10-27 04:30:50
"27/10/2024","04:45:50",10.43,360,8.7,2024-10-27 04:45:50
"27/10/2024","05:00:50",10.43,360,8.7,2024-10-27 05:00:50
"27/10/2024","05:15:51",10.42,360,8.1,2024-10-27 05:15:51
"27/10/2024","05:30:50",10.41,359,8.5,2024-10-27 05:30:50
"27/10/2024","05:45:50",10.41,359,8.6,2024-10-27 05:45:50
"27/10/2024","06:00:51",10.41,358,8.5,2024-10-27 06:00:51
"27/10/2024","06:15:51",10.4,358,8.7,2024-10-27 06:15:51
"27/10/2024","06:30:51",10.39,358,8.5,2024-10-27 06:30:51
"27/10/2024","06:45:51",10.39,357,9.1,2024-10-27 06:45:51
"27/10/2024","07:00:50",10.38,357,8.7,2024-10-27 07:00:50
"27/10/2024","07:15:50",10.37,357,8.7,2024-10-27 07:15:50
"27/10/2024","07:30:50",10.37,356,8.6,2024-10-27 07:30:50
"27/10/2024","07:45:51",10.36,356,8.5,2024-10-27 07:45:51
"27/10/2024","08:00:51",10.36,355,8.7,2024-10-27 08:00:51
"27/10/2024","08:15:51",10.35,355,9,2024-10-27 08:15:51
"27/10/2024","08:30:50",10.35,354,8.7,2024-10-27 08:30:50
"27/10/2024","08:45:50",10.34,353,9,2024-10-27 08:45:50
"27/10/2024","09:00:51",10.33,352,8.8,2024-10-27 09:00:51
"27/10/2024","09:15:51",10.32,351,8.7,2024-10-27 09:15:51
"27/10/2024","09:30:51",10.31,350,8.9,2024-10-27 09:30:51
"27/10/2024","09:45:51",10.3,349,8.9,2024-10-27 09:45:51
"27/10/2024","10:00:50",10.3,348,8.9,2024-10-27 10:00:50
"27/10/2024","10:15:51",10.3,347,9.1,2024-10-27 10:15:51
"27/10/2024","10:30:50",10.29,346,8.7,2024-10-27 10:30:50
"27/10/2024","10:45:51",10.29,345,8.7,2024-10-27 10:45:51
"27/10/2024","11:00:51",10.29,343,9,2024-10-27 11:00:51
"27/10/2024","11:15:51",10.29,342,8.8,2024-10-27 11:15:51
"27/10/2024","11:30:50",10.29,341,8.7,2024-10-27 11:30:50
"27/10/2024","11:45:51",10.29,340,8.8,2024-10-27 11:45:51
"27/10/2024","12:00:51",10.29,339,8.8,2024-10-27 12:00:51
"27/10/2024","12:15:51",10.29,338,8.1,2024-10-27 12:15:51
"27/10/2024","12:30:51",10.29,337,8.9,2024-10-27 12:30:51
"27/10/2024","12:45:51",10.29,336,8.6,2024-10-27 12:45:51
"27/10/2024","13:00:50",10.28,335,8.6,2024-10-27 13:00:50
"27/10/2024","13:15:51",10.28,334,8.6,2024-10-27 13:15:51
"27/10/2024","13:30:51",10.27,333,8.7,2024-10-27 13:30:51
"27/10/2024","13:45:51",10.27,331,8.6,2024-10-27 13:45:51
"27/10/2024","14:00:51",10.27,331,8.6,2024-10-27 14:00:51
"27/10/2024","14:15:50",10.27,330,10,2024-10-27 14:15:50
"27/10/2024","14:30:50",10.27,329,8.7,2024-10-27 14:30:50
"27/10/2024","14:45:51",10.27,328,8.4,2024-10-27 14:45:51
"27/10/2024","15:00:51",10.27,328,8.9,2024-10-27 15:00:51
"27/10/2024","15:15:51",10.28,327,8.6,2024-10-27 15:15:51
"27/10/2024","15:30:50",10.28,327,8.7,2024-10-27 15:30:50
"27/10/2024","15:45:51",10.29,327,8.6,2024-10-27 15:45:51
"27/10/2024","16:00:51",10.3,327,8.6,2024-10-27 16:00:51
"27/10/2024","16:15:50",10.31,327,8.5,2024-10-27 16:15:50
"27/10/2024","16:30:51",10.32,327,8.5,2024-10-27 16:30:51
"27/10/2024","16:45:51",10.34,327,8.6,2024-10-27 16:45:51
"27/10/2024","17:00:50",10.35,327,8.5,2024-10-27 17:00:50
"27/10/2024","17:15:50",10.36,327,8.1,2024-10-27 17:15:50
"27/10/2024","17:30:50",10.38,327,8.7,2024-10-27 17:30:50
"27/10/2024","17:45:51",10.39,326,8.5,2024-10-27 17:45:51
"27/10/2024","18:00:51",10.4,326,8.5,2024-10-27 18:00:51
"27/10/2024","18:15:51",10.41,325,8.5,2024-10-27 18:15:51
"27/10/2024","18:30:50",10.42,324,8.4,2024-10-27 18:30:50
"27/10/2024","18:45:50",10.43,323,8.6,2024-10-27 18:45:50
"27/10/2024","19:00:51",10.43,322,8.2,2024-10-27 19:00:51
"27/10/2024","19:15:51",10.44,321,8.3,2024-10-27 19:15:51
"27/10/2024","19:30:51",10.44,321,8.1,2024-10-27 19:30:51
"27/10/2024","19:45:51",10.44,320,8.3,2024-10-27 19:45:51
"27/10/2024","20:00:50",10.45,319,8.6,2024-10-27 20:00:50
"27/10/2024","20:15:51",10.45,318,8.6,2024-10-27 20:15:51
"27/10/2024","20:30:51",10.45,317,8.6,2024-10-27 20:30:51
"27/10/2024","20:45:51",10.45,317,8.1,2024-10-27 20:45:51
"27/10/2024","21:00:51",10.46,316,8.5,2024-10-27 21:00:51
"27/10/2024","21:15:51",10.46,315,8.3,2024-10-27 21:15:51
"27/10/2024","21:30:50",10.47,315,8.3,2024-10-27 21:30:50
"27/10/2024","21:45:50",10.48,314,8.7,2024-10-27 21:45:50
"27/10/2024","22:00:51",10.49,314,8.8,2024-10-27 22:00:51
"27/10/2024","22:15:51",10.5,314,8.7,2024-10-27 22:15:51
"27/10/2024","22:30:50",10.51,314,8.5,2024-10-27 22:30:50
"27/10/2024","22:45:51",10.52,314,8.3,2024-10-27 22:45:51
"27/10/2024","23:00:51",10.53,314,8.3,2024-10-27 23:00:51
"27/10/2024","23:15:51",10.54,314,8.4,2024-10-27 23:15:51
"27/10/2024","23:30:50",10.55,315,8.1,2024-10-27 23:30:50
"27/10/2024","23:45:50",10.55,315,8.2,2024-10-27 23:45:50
"28/10/2024","00:00:51",10.56,315,8.4,2024-10-28 00:00:51
"28/10/2024","00:15:51",10.56,315,7.8,2024-10-28 00:15:51
"28/10/2024","00:30:50",10.57,316,8.1,2024-10-28 00:30:50
"28/10/2024","00:45:51",10.57,316,8.2,2024-10-28 00:45:51
"28/10/2024","01:00:51",10.57,316,8.1,2024-10-28 01:00:51
"28/10/2024","01:15:51",10.58,316,7.8,2024-10-28 01:15:51
"28/10/2024","01:30:51",10.58,316,7.8,2024-10-28 01:30:51
"28/10/2024","01:45:51",10.59,317,7.8,2024-10-28 01:45:51
"28/10/2024","02:00:51",10.59,317,7.6,2024-10-28 02:00:51
"28/10/2024","02:15:51",10.59,317,7.7,2024-10-28 02:15:51
"28/10/2024","02:30:51",10.6,317,7.8,2024-10-28 02:30:51
"28/10/2024","02:45:51",10.6,317,7.8,2024-10-28 02:45:51
"28/10/2024","03:00:51",10.6,316,7.6,2024-10-28 03:00:51
"28/10/2024","03:15:51",10.61,316,7.5,2024-10-28 03:15:51
"28/10/2024","03:30:51",10.61,316,7.4,2024-10-28 03:30:51
"28/10/2024","03:45:51",10.61,316,7.6,2024-10-28 03:45:51
"28/10/2024","04:00:51",10.62,316,7.6,2024-10-28 04:00:51
"28/10/2024","04:15:50",10.62,315,7.9,2024-10-28 04:15:50
"28/10/2024","04:30:50",10.62,315,7.6,2024-10-28 04:30:50
"28/10/2024","04:45:51",10.62,314,7.5,2024-10-28 04:45:51
"28/10/2024","05:00:51",10.62,314,7.8,2024-10-28 05:00:51
"28/10/2024","05:15:51",10.63,313,7.8,2024-10-28 05:15:51
"28/10/2024","05:30:51",10.63,313,7.5,2024-10-28 05:30:51
"28/10/2024","05:45:51",10.63,313,7.5,2024-10-28 05:45:51
"28/10/2024","06:00:51",10.64,312,7.8,2024-10-28 06:00:51
"28/10/2024","06:15:51",10.64,312,7.8,2024-10-28 06:15:51
"28/10/2024","06:30:51",10.64,311,7.8,2024-10-28 06:30:51
"28/10/2024","06:45:51",10.65,311,7.8,2024-10-28 06:45:51
"28/10/2024","07:00:51",10.65,310,7.7,2024-10-28 07:00:51
"28/10/2024","07:15:51",10.65,310,8.3,2024-10-28 07:15:51
"28/10/2024","07:30:51",10.65,310,7.5,2024-10-28 07:30:51
"28/10/2024","07:45:51",10.66,309,7.6,2024-10-28 07:45:51
"28/10/2024","08:00:51",10.66,309,7.4,2024-10-28 08:00:51
"28/10/2024","08:15:51",10.66,309,7.8,2024-10-28 08:15:51
"28/10/2024","08:30:50",10.66,309,7.6,2024-10-28 08:30:50
"28/10/2024","08:45:50",10.66,308,7.8,2024-10-28 08:45:50
"28/10/2024","09:00:51",10.66,308,7.9,2024-10-28 09:00:51
"28/10/2024","09:15:50",10.66,308,7.8,2024-10-28 09:15:50
"28/10/2024","09:30:50",10.66,308,7.9,2024-10-28 09:30:50
"28/10/2024","09:45:51",10.66,307,7.9,2024-10-28 09:45:51
"28/10/2024","10:00:51",10.66,307,7.6,2024-10-28 10:00:51
"28/10/2024","10:15:51",10.67,307,7.4,2024-10-28 10:15:51
"28/10/2024","10:30:51",10.67,307,7.2,2024-10-28 10:30:51
"28/10/2024","10:45:51",10.67,307,7.4,2024-10-28 10:45:51
"28/10/2024","11:00:51",10.68,307,7.6,2024-10-28 11:00:51
"28/10/2024","11:15:51",10.69,307,7.2,2024-10-28 11:15:51
"28/10/2024","11:30:51",10.71,307,7.4,2024-10-28 11:30:51
"28/10/2024","11:45:50",10.72,307,7.3,2024-10-28 11:45:50
"28/10/2024","12:00:50",10.73,307,7.5,2024-10-28 12:00:50
"28/10/2024","12:15:50",10.74,307,7.2,2024-10-28 12:15:50
"28/10/2024","12:30:51",10.76,307,7.3,2024-10-28 12:30:51
"28/10/2024","12:45:50",10.76,307,7.2,2024-10-28 12:45:50
"28/10/2024","13:00:50",10.77,308,7.1,2024-10-28 13:00:50
"28/10/2024","13:15:51",10.79,308,7.2,2024-10-28 13:15:51
"28/10/2024","13:30:51",10.8,308,6.9,2024-10-28 13:30:51
"28/10/2024","13:45:51",10.81,308,7.3,2024-10-28 13:45:51
"28/10/2024","14:00:51",10.82,309,6.8,2024-10-28 14:00:51
"28/10/2024","14:15:51",10.83,309,6.8,2024-10-28 14:15:51
"28/10/2024","14:30:50",10.84,309,6.9,2024-10-28 14:30:50
"28/10/2024","14:45:51",10.85,309,6.7,2024-10-28 14:45:51
"28/10/2024","15:00:51",10.85,310,7,2024-10-28 15:00:51
"28/10/2024","15:15:50",10.86,310,6.8,2024-10-28 15:15:50
"28/10/2024","15:30:51",10.86,311,6.7,2024-10-28 15:30:51
"28/10/2024","15:45:51",10.86,311,6.5,2024-10-28 15:45:51
"28/10/2024","16:00:51",10.87,312,6.6,2024-10-28 16:00:51
"28/10/2024","16:15:51",10.88,313,6.8,2024-10-28 16:15:51
"28/10/2024","16:30:51",10.89,313,6.3,2024-10-28 16:30:51
"28/10/2024","16:45:51",10.88,314,6.4,2024-10-28 16:45:51
"28/10/2024","17:00:51",10.88,314,6.3,2024-10-28 17:00:51
"28/10/2024","17:15:51",10.87,315,6.5,2024-10-28 17:15:51
"28/10/2024","17:30:50",10.87,316,6.6,2024-10-28 17:30:50
"28/10/2024","17:45:50",10.86,316,6.4,2024-10-28 17:45:50
"28/10/2024","18:00:50",10.86,316,6.4,2024-10-28 18:00:50
"28/10/2024","18:15:51",10.85,317,6.5,2024-10-28 18:15:51
"28/10/2024","18:30:50",10.84,317,6.1,2024-10-28 18:30:50
"28/10/2024","18:45:51",10.83,317,6.2,2024-10-28 18:45:51
"28/10/2024","19:00:51",10.82,318,6.2,2024-10-28 19:00:51
"28/10/2024","19:15:50",10.81,318,6.5,2024-10-28 19:15:50
"28/10/2024","19:30:50",10.81,318,6.2,2024-10-28 19:30:50
"28/10/2024","19:45:50",10.8,319,6.4,2024-10-28 19:45:50
"28/10/2024","20:00:50",10.79,319,6.9,2024-10-28 20:00:50
"28/10/2024","20:15:51",10.78,319,6.4,2024-10-28 20:15:51
"28/10/2024","20:30:51",10.78,320,6.1,2024-10-28 20:30:51
"28/10/2024","20:45:51",10.77,320,6.2,2024-10-28 20:45:51
"28/10/2024","21:00:51",10.76,320,6.4,2024-10-28 21:00:51
"28/10/2024","21:15:51",10.76,320,6.2,2024-10-28 21:15:51
"28/10/2024","21:30:51",10.75,321,6.4,2024-10-28 21:30:51
"28/10/2024","21:45:51",10.74,321,6.3,2024-10-28 21:45:51
"28/10/2024","22:00:51",10.74,321,6.4,2024-10-28 22:00:51
"28/10/2024","22:15:51",10.73,322,6.5,2024-10-28 22:15:51
"28/10/2024","22:30:50",10.72,322,6.2,2024-10-28 22:30:50
"28/10/2024","22:45:50",10.71,322,6.4,2024-10-28 22:45:50
"28/10/2024","23:00:51",10.7,322,6.2,2024-10-28 23:00:51
"28/10/2024","23:15:51",10.69,323,6.1,2024-10-28 23:15:51
"28/10/2024","23:30:50",10.68,323,6.2,2024-10-28 23:30:50
"28/10/2024","23:45:51",10.68,323,6.2,2024-10-28 23:45:51
"29/10/2024","00:00:51",10.68,324,6.2,2024-10-29 00:00:51
"29/10/2024","00:15:51",10.67,324,6.1,2024-10-29 00:15:51
"29/10/2024","00:30:51",10.67,324,5.7,2024-10-29 00:30:51
"29/10/2024","00:45:51",10.67,324,6.2,2024-10-29 00:45:51
"29/10/2024","01:00:51",10.67,325,6.2,2024-10-29 01:00:51
"29/10/2024","01:15:50",10.66,325,6,2024-10-29 01:15:50
"29/10/2024","01:30:51",10.66,326,5.9,2024-10-29 01:30:51
"29/10/2024","01:45:51",10.66,326,5.9,2024-10-29 01:45:51
"29/10/2024","02:00:51",10.66,326,5.7,2024-10-29 02:00:51
"29/10/2024","02:15:51",10.66,327,6.1,2024-10-29 02:15:51
"29/10/2024","02:30:50",10.66,327,6.1,2024-10-29 02:30:50
"29/10/2024","02:45:51",10.66,327,6.1,2024-10-29 02:45:51
"29/10/2024","03:00:51",10.66,328,6.1,2024-10-29 03:00:51
"29/10/2024","03:15:51",10.65,328,6.1,2024-10-29 03:15:51
"29/10/2024","03:30:51",10.64,329,5.7,2024-10-29 03:30:51
"29/10/2024","03:45:50",10.63,330,5.9,2024-10-29 03:45:50
"29/10/2024","04:00:50",10.63,330,5.8,2024-10-29 04:00:50
"29/10/2024","04:15:50",10.62,331,6,2024-10-29 04:15:50
"29/10/2024","04:30:51",10.61,331,5.7,2024-10-29 04:30:51
"29/10/2024","04:45:51",10.6,332,5.7,2024-10-29 04:45:51
"29/10/2024","05:00:50",10.59,332,5.7,2024-10-29 05:00:50
"29/10/2024","05:15:50",10.58,333,5.6,2024-10-29 05:15:50
"29/10/2024","05:30:51",10.56,334,5.7,2024-10-29 05:30:51
"29/10/2024","05:45:51",10.55,334,6.1,2024-10-29 05:45:51
"29/10/2024","06:00:51",10.54,335,5.7,2024-10-29 06:00:51
"29/10/2024","06:15:51",10.53,336,5.5,2024-10-29 06:15:51
"29/10/2024","06:30:51",10.52,336,5.9,2024-10-29 06:30:51
"29/10/2024","06:45:51",10.52,336,5.6,2024-10-29 06:45:51
"29/10/2024","07:00:51",10.52,337,5.6,2024-10-29 07:00:51
"29/10/2024","07:15:51",10.51,337,5.7,2024-10-29 07:15:51
"29/10/2024","07:30:51",10.5,338,5.7,2024-10-29 07:30:51
"29/10/2024","07:45:51",10.48,338,5.6,2024-10-29 07:45:51
"29/10/2024","08:00:51",10.48,339,5.7,2024-10-29 08:00:51
"29/10/2024","08:15:51",10.48,339,5.7,2024-10-29 08:15:51
"29/10/2024","08:30:51",10.48,339,5.5,2024-10-29 08:30:51
"29/10/2024","08:45:51",10.47,340,5.7,2024-10-29 08:45:51
"29/10/2024","09:00:51",10.47,340,5.9,2024-10-29 09:00:51
"29/10/2024","09:15:51",10.47,340,5.7,2024-10-29 09:15:51
"29/10/2024","09:30:51",10.47,341,5.7,2024-10-29 09:30:51
"29/10/2024","09:45:51",10.48,341,5.7,2024-10-29 09:45:51
"29/10/2024","10:00:51",10.49,341,5.6,2024-10-29 10:00:51
"29/10/2024","10:15:51",10.5,342,5.5,2024-10-29 10:15:51
"29/10/2024","10:30:51",10.52,342,5.7,2024-10-29 10:30:51
"29/10/2024","10:45:50",10.53,342,5.5,2024-10-29 10:45:50
"29/10/2024","11:00:50",10.55,343,5.6,2024-10-29 11:00:50
"29/10/2024","11:15:51",10.57,343,5.4,2024-10-29 11:15:51
"29/10/2024","11:30:51",10.58,343,5.6,2024-10-29 11:30:51
"29/10/2024","11:45:51",10.59,344,5.6,2024-10-29 11:45:51
"29/10/2024","12:00:51",10.62,344,5.4,2024-10-29 12:00:51
"29/10/2024","12:15:51",10.66,344,5.4,2024-10-29 12:15:51
"29/10/2024","12:30:51",10.68,344,5.4,2024-10-29 12:30:51
"29/10/2024","12:45:51",10.7,345,5.4,2024-10-29 12:45:51
"29/10/2024","13:00:51",10.72,345,5.3,2024-10-29 13:00:51
"29/10/2024","13:15:51",10.74,345,5.4,2024-10-29 13:15:51
"29/10/2024","13:30:51",10.76,346,5.1,2024-10-29 13:30:51
"29/10/2024","13:45:51",10.78,346,5.6,2024-10-29 13:45:51
"29/10/2024","14:00:51",10.8,346,5.4,2024-10-29 14:00:51
"29/10/2024","14:15:51",10.82,346,5.1,2024-10-29 14:15:51
"29/10/2024","14:30:51",10.83,346,5.1,2024-10-29 14:30:51
"29/10/2024","14:45:50",10.84,347,5,2024-10-29 14:45:50
"29/10/2024","15:00:50",10.86,347,4.8,2024-10-29 15:00:50
"29/10/2024","15:15:51",10.87,347,5.5,2024-10-29 15:15:51
"29/10/2024","15:30:51",10.88,347,5.3,2024-10-29 15:30:51
"29/10/2024","15:45:51",10.89,347,5.1,2024-10-29 15:45:51
"29/10/2024","16:00:50",10.91,347,4.7,2024-10-29 16:00:50
"29/10/2024","16:15:50",10.92,347,5,2024-10-29 16:15:50
"29/10/2024","16:30:51",10.93,347,4.8,2024-10-29 16:30:51
"29/10/2024","16:45:51",10.93,348,4.8,2024-10-29 16:45:51
"29/10/2024","17:00:51",10.94,348,4.8,2024-10-29 17:00:51
"29/10/2024","17:15:51",10.94,348,5,2024-10-29 17:15:51
"29/10/2024","17:30:51",10.94,348,4.9,2024-10-29 17:30:51
"29/10/2024","17:45:51",11.34,26,0.3,2024-10-29 17:45:51
"29/10/2024","18:00:50",10.94,348,4.9,2024-10-29 18:00:50
"29/10/2024","18:15:50",10.94,348,4.7,2024-10-29 18:15:50
"29/10/2024","18:30:51",10.94,348,4.7,2024-10-29 18:30:51
"29/10/2024","18:45:50",10.94,348,4.5,2024-10-29 18:45:50
"29/10/2024","19:00:51",10.94,348,4.7,2024-10-29 19:00:51
"29/10/2024","19:15:51",10.94,349,5,2024-10-29 19:15:51
"29/10/2024","19:30:51",10.94,349,5.2,2024-10-29 19:30:51
"29/10/2024","19:45:51",10.94,349,4.8,2024-10-29 19:45:51
"29/10/2024","20:00:51",10.94,349,5.1,2024-10-29 20:00:51
"29/10/2024","20:15:50",10.94,350,4.7,2024-10-29 20:15:50
"29/10/2024","20:30:50",10.94,350,4.8,2024-10-29 20:30:50
"29/10/2024","20:45:51",10.94,350,5,2024-10-29 20:45:51
"29/10/2024","21:00:51",10.94,350,4.8,2024-10-29 21:00:51
"29/10/2024","21:15:51",10.95,351,5,2024-10-29 21:15:51
"29/10/2024","21:30:51",10.95,350,4.9,2024-10-29 21:30:51
"29/10/2024","21:45:51",10.96,351,4.7,2024-10-29 21:45:51
"29/10/2024","22:00:51",10.96,351,4.8,2024-10-29 22:00:51
"29/10/2024","22:15:51",10.97,351,4.7,2024-10-29 22:15:51
"29/10/2024","22:30:50",10.98,351,4.8,2024-10-29 22:30:50
"29/10/2024","22:45:50",10.98,352,5.1,2024-10-29 22:45:50
"29/10/2024","23:00:50",10.99,352,5.5,2024-10-29 23:00:50
"29/10/2024","23:15:51",11,352,4.6,2024-10-29 23:15:51
"29/10/2024","23:30:51",11.01,352,5,2024-10-29 23:30:51
"29/10/2024","23:45:50",11.02,352,5.1,2024-10-29 23:45:50
"30/10/2024","00:00:51",11.03,353,5,2024-10-30 00:00:51
"30/10/2024","00:15:51",11.04,353,5.1,2024-10-30 00:15:51
"30/10/2024","00:30:51",11.05,353,5,2024-10-30 00:30:51
"30/10/2024","00:45:51",11.06,353,4.9,2024-10-30 00:45:51
"30/10/2024","01:00:51",11.07,353,4.9,2024-10-30 01:00:51
"30/10/2024","01:15:50",11.08,354,4.8,2024-10-30 01:15:50
"30/10/2024","01:30:50",11.1,354,4.8,2024-10-30 01:30:50
"30/10/2024","01:45:51",11.11,354,4.3,2024-10-30 01:45:51
"30/10/2024","02:00:51",11.12,354,4.8,2024-10-30 02:00:51
"30/10/2024","02:15:51",11.12,354,5.2,2024-10-30 02:15:51
"30/10/2024","02:30:51",11.13,354,4.8,2024-10-30 02:30:51
"30/10/2024","02:45:50",11.14,354,4.8,2024-10-30 02:45:50
"30/10/2024","03:00:51",11.15,354,4.6,2024-10-30 03:00:51
"30/10/2024","03:15:51",11.16,354,4.8,2024-10-30 03:15:51
"30/10/2024","03:30:50",11.16,355,4.7,2024-10-30 03:30:50
"30/10/2024","03:45:50",11.17,355,4.8,2024-10-30 03:45:50
"30/10/2024","04:00:50",11.17,355,4.9,2024-10-30 04:00:50
"30/10/2024","04:15:50",11.18,355,4.6,2024-10-30 04:15:50
"30/10/2024","04:30:50",11.18,355,4.6,2024-10-30 04:30:50
"30/10/2024","04:45:51",11.18,355,4.8,2024-10-30 04:45:51
"30/10/2024","05:00:51",11.19,355,4.5,2024-10-30 05:00:51
"30/10/2024","05:15:51",11.19,355,4.6,2024-10-30 05:15:51
"30/10/2024","05:30:50",11.19,355,4.6,2024-10-30 05:30:50
"30/10/2024","05:45:51",11.19,356,4.9,2024-10-30 05:45:51
"30/10/2024","06:00:50",11.19,355,4.6,2024-10-30 06:00:50
"30/10/2024","06:15:51",11.2,356,4.6,2024-10-30 06:15:51
"30/10/2024","06:30:51",11.2,356,4.5,2024-10-30 06:30:51
"30/10/2024","06:45:51",11.2,356,4.5,2024-10-30 06:45:51
"30/10/2024","07:00:50",11.2,356,4.8,2024-10-30 07:00:50
"30/10/2024","07:15:50",11.2,356,4.9,2024-10-30 07:15:50
"30/10/2024","07:30:50",11.21,356,4.8,2024-10-30 07:30:50
"30/10/2024","07:45:51",11.21,356,4.7,2024-10-30 07:45:51
"30/10/2024","08:00:51",11.21,356,4.7,2024-10-30 08:00:51
"30/10/2024","08:15:51",11.21,356,4.8,2024-10-30 08:15:51
"30/10/2024","08:30:51",11.22,356,4.8,2024-10-30 08:30:51
"30/10/2024","08:45:50",11.22,356,4.9,2024-10-30 08:45:50
"30/10/2024","09:00:51",11.22,356,5,2024-10-30 09:00:51
"30/10/2024","09:15:51",11.22,356,4.5,2024-10-30 09:15:51
"30/10/2024","09:30:51",11.23,356,4.8,2024-10-30 09:30:51
"30/10/2024","09:45:50",11.24,356,4.8,2024-10-30 09:45:50
"30/10/2024","10:00:50",11.24,356,4.8,2024-10-30 10:00:50
"30/10/2024","10:15:51",11.25,356,4.5,2024-10-30 10:15:51
"30/10/2024","10:30:51",11.26,356,4.4,2024-10-30 10:30:51
"30/10/2024","10:45:51",11.28,356,4.9,2024-10-30 10:45:51
"30/10/2024","11:00:51",11.29,356,4.7,2024-10-30 11:00:51
"30/10/2024","11:15:50",11.3,356,4.8,2024-10-30 11:15:50
"30/10/2024","11:30:51",11.31,356,4.6,2024-10-30 11:30:51
"30/10/2024","11:45:51",11.33,356,4.6,2024-10-30 11:45:51
"30/10/2024","12:00:50",11.34,356,4.8,2024-10-30 12:00:50
"30/10/2024","12:15:50",11.35,356,4.6,2024-10-30 12:15:50
"30/10/2024","12:30:50",11.36,356,4.5,2024-10-30 12:30:50
"30/10/2024","12:45:50",11.38,356,4.5,2024-10-30 12:45:50
"30/10/2024","13:00:50",11.39,356,4.4,2024-10-30 13:00:50
"30/10/2024","13:15:50",11.4,356,4.2,2024-10-30 13:15:50
"30/10/2024","13:30:50",11.41,356,4.3,2024-10-30 13:30:50
"30/10/2024","13:45:51",11.43,356,4.5,2024-10-30 13:45:51
"30/10/2024","14:00:51",11.43,356,4.5,2024-10-30 14:00:51
"30/10/2024","14:15:50",11.45,357,4.3,2024-10-30 14:15:50
"30/10/2024","14:30:51",11.46,357,4.5,2024-10-30 14:30:51
